1,twitter_id,full_name,political_party,gender,state,type,ideology,leadership,name,party,description,introduced_bills_117,cosponsored_bills_117,unique_cosponsors_117,total_cosponsors_117
412608,2861616083,Gary J. Palmer,Republican,M,AL,rep,0.6097775318045764,0.4622940440134341,Palmer,Republican,rank-and-file Republican,9,121,113,143
412609,2953974395,J. Hill,Republican,M,AR,rep,0.6308216876214591,0.5250360614929462,Hill,Republican,rank-and-file Republican,30,238,208,374
412610,2852998461,Bruce Westerman,Republican,M,AR,rep,0.7013582023255464,0.5927739988017305,Westerman,Republican,moderate Republican leader,19,236,236,491
412612,2966570782,Ruben Gallego,Democrat,M,AZ,rep,0.2017779643480642,0.5552146742739166,Gallego,Democrat,rank-and-file Democrat,26,593,156,275
412613,2968007206,Mark DeSaulnier,Democrat,M,CA,rep,0.0953794892618954,0.5325864106970791,DeSaulnier,Democrat,progressive Democrat,42,800,137,275
412615,3018670151,Pete Aguilar,Democrat,M,CA,rep,0.2195635085490884,0.3538056503829424,Aguilar,Democrat,moderate Democratic follower,16,569,105,251
412616,3044993235,Ted Lieu,Democrat,M,CA,rep,0.1879503186432577,0.7676112200879498,Lieu,Democrat,rank-and-file Democrat,56,768,237,631
412617,236279233,Norma J. Torres,Democrat,F,CA,rep,0.2176774367729117,0.6317943427686842,Torres [CA35],Democrat,rank-and-file Democrat,34,307,218,530
412619,2862577383,Ken Buck,Republican,M,CO,rep,0.6799936191131959,0.3652463941410924,Buck,Republican,rank-and-file Republican,25,243,95,174
412622,2973870195,"Earl L. ""Buddy"" Carter",Republican,M,GA,rep,0.7418934177529406,0.5986027326513751,Carter [GA1],Republican,conservative Republican leader,39,368,225,376
412623,2975091705,Jody B. Hice,Republican,M,GA,rep,0.8312514118252166,0.4357558108434257,Hice,Republican,conservative Republican,14,345,92,163
412624,2914163523,Barry Loudermilk,Republican,M,GA,rep,0.6731080274892117,0.3109255018519617,Loudermilk,Republican,rank-and-file Republican,10,172,60,77
412625,2964287128,Rick W. Allen,Republican,M,GA,rep,0.7805643031383543,0.1261233489458987,Allen,Republican,lonley conservative Republican follower,9,283,45,54
412629,2964877294,Mike Bost,Republican,M,IL,rep,0.711191963824969,0.5131025869241485,Bost,Republican,conservative Republican,28,325,188,337
412631,2951574214,Garret Graves,Republican,M,LA,rep,0.5868305676087708,0.4073197769318717,Graves [LA6],Republican,rank-and-file Republican,17,191,97,157
412632,3091316093,Seth Moulton,Democrat,M,MA,rep,0.2816651340996557,0.6579102255592651,Moulton,Democrat,rank-and-file Democrat,20,553,159,299
412634,2696643955,John R. Moolenaar,Republican,M,MI,rep,0.699817658336167,0.2532462236592329,Moolenaar,Republican,rank-and-file Republican,15,273,84,123
412637,2970279814,Debbie Dingell,Democrat,F,MI,rep,0.213914065100431,0.7977013825229988,Dingell,Democrat,moderate Democratic leader,53,445,327,1120
412638,2863006655,Brenda L. Lawrence,Democrat,F,MI,rep,0.1693535331884185,0.6206161935957881,Lawrence,Democrat,rank-and-file Democrat,13,427,147,219
412639,2914515430,Tom Emmer,Republican,M,MN,rep,0.7439296169312771,0.3785252863343238,Emmer,Republican,conservative Republican,35,333,155,230
412641,834069080,David Rouzer,Republican,M,NC,rep,0.7674488923456275,0.1455892425558551,Rouzer,Republican,lonley conservative Republican follower,15,260,27,29
412644,2968451607,Bonnie Watson Coleman,Democrat,F,NJ,rep,0.0793047574641413,0.7008668946207551,Watson Coleman,Democrat,progressive Democrat,39,751,235,916
412646,2750127259,Lee M. Zeldin,Republican,M,NY,rep,0.5784299156665748,0.593028960105384,Zeldin,Republican,moderate Republican leader,13,189,140,216
412647,2970462034,Kathleen M. Rice,Democrat,F,NY,rep,0.3266262920457591,0.6332570041889781,Rice [NY4],Democrat,centrist Democrat,26,325,189,280
412648,2962813893,Elise M. Stefanik,Republican,F,NY,rep,0.7652261923351776,0.8088969349171032,Stefanik,Republican,conservative Republican leader,48,498,222,671
412649,2966765501,John Katko,Republican,M,NY,rep,0.5124894389977853,0.652990783516277,Katko,Republican,centrist Republican leader,31,432,170,348
412652,4304448314,Brendan F. Boyle,Democrat,M,PA,rep,0.236780877256463,0.5619799559068793,Boyle,Democrat,rank-and-file Democrat,22,384,174,270
412655,2929491549,Brian Babin,Republican,M,TX,rep,0.9412836497752958,0.6093884278853737,Babin,Republican,conservative Republican leader,14,574,172,294
412657,2962868158,"Donald S. Beyer, Jr.",Democrat,M,VA,rep,0.182503259593689,0.7739523007402467,Beyer,Democrat,moderate Democratic leader,45,430,249,752
412659,2724095695,Stacey E. Plaskett,Democrat,F,VI,rep,0.2292432051390134,0.3868305431911784,Plaskett,Democrat,moderate Democratic follower,26,162,46,66
412660,2930635215,Dan Newhouse,Republican,M,WA,rep,0.7219362996844205,0.4891899840088755,Newhouse,Republican,conservative Republican,24,329,137,277
412661,2976606250,Glenn Grothman,Republican,M,WI,rep,0.8138177839196741,0.5618664127580643,Grothman,Republican,conservative Republican leader,33,401,280,423
412662,2964526557,Alexander Mooney,Republican,M,WV,rep,0.8156472441326487,0.4707245574599723,Mooney,Republican,conservative Republican,15,377,178,259
412664,3026622545,Aumua Amata Coleman Radewagen,Republican,F,AS,rep,0.4480193809502736,0.0343753248705716,Radewagen,Republican,centrist Republican follower ,2,141,7,7
412665,2891210047,Dan Sullivan,Republican,M,AK,sen,0.7471429394344254,0.4750099860532066,Sullivan,Republican,rank-and-file Republican,46,256,88,238
412667,2856787757,Joni Ernst,Republican,F,IA,sen,0.9175740777284151,0.6039091301397032,Ernst,Republican,conservative Republican leader,74,410,96,593
412668,2964174789,Thom Tillis,Republican,M,NC,sen,0.9073159140461704,0.3824365382790677,Tillis,Republican,rank-and-file Republican,40,490,60,187
412669,2955485182,Mike Rounds,Republican,M,SD,sen,0.9043222644716892,0.3611372470626539,Rounds,Republican,rank-and-file Republican,30,297,91,227
412671,2962923040,Ben Sasse,Republican,M,NE,sen,0.7756222406879829,0.2514632721312909,Sasse,Republican,moderate Republican follower,12,116,47,51
412673,3317799825,Trent Kelly,Republican,M,MS,rep,0.6966733912536262,0.3920587006650239,Kelly [MS1],Republican,rank-and-file Republican,14,236,125,155
412674,3686482216,Darin LaHood,Republican,M,IL,rep,0.6043710805996192,0.5992809367609446,LaHood,Republican,moderate Republican leader,23,204,102,170
412675,742735530287304704,Warren Davidson,Republican,M,OH,rep,0.665517593755823,0.3636590884267018,Davidson,Republican,rank-and-file Republican,22,242,83,145
412676,1274852794206388225,James Comer,Republican,M,KY,rep,0.609131185891614,0.344285575815294,Comer,Republican,rank-and-file Republican,8,145,124,174
412677,90639372,Dwight Evans,Democrat,M,PA,rep,0.1589438556697816,0.3555577297070798,Evans,Democrat,moderate Democratic follower,12,744,110,134
412679,816683274076614656,John Kennedy,Republican,M,LA,sen,0.8761953318431736,0.3619141268556997,Kennedy,Republican,rank-and-file Republican,80,209,60,141
412680,946549322,Margaret Wood Hassan,Democrat,F,NH,sen,0.4053550971191735,0.3777803403517071,Hassan,Democrat,centrist Democratic follower,79,494,78,273
412681,811313565760163844,Catherine Cortez Masto,Democrat,F,NV,sen,0.2683512150215624,0.5526757464209398,Cortez Masto,Democrat,rank-and-file Democrat,112,438,99,497
412534,1071840474,Bradley Scott Schneider,Democrat,M,IL,rep,0.3054439033918812,0.9179140622666196,Schneider,Democrat,centrist Democratic leader,48,345,400,1331
412682,808416682972770304,Tom O’Halleran,Democrat,M,AZ,rep,0.4124156662220275,0.6429961695734454,Oâ€™Halleran,Democrat,centrist Democrat,53,454,263,416
412683,816652616625168388,Andy Biggs,Republican,M,AZ,rep,0.7884128777548738,0.6271874665519263,Biggs,Republican,conservative Republican leader,75,324,129,588
412684,816298918468259841,Ro Khanna,Democrat,M,CA,rep,0.157368325137137,0.6627178415418924,Khanna,Democrat,rank-and-file Democrat,35,824,132,316
412685,796736612554117120,Jimmy Panetta,Democrat,M,CA,rep,0.3021904901494712,0.7724088963411471,Panetta,Democrat,centrist Democrat,43,692,256,587
412686,816157667882373120,Salud O. Carbajal,Democrat,M,CA,rep,0.2560439042111227,0.6704614041993675,Carbajal,Democrat,rank-and-file Democrat,29,597,243,527
412687,816833925456789505,Nanette Diaz Barragán,Democrat,F,CA,rep,0.0943656019176108,0.5398673637673349,BarragÃ¡n,Democrat,progressive Democrat,27,802,170,408
412688,815985039485837312,J. Luis Correa,Democrat,M,CA,rep,0.2872956923615745,0.700530006475438,Correa,Democrat,centrist Democrat,20,408,227,331
412689,817050219007328258,Lisa Blunt Rochester,Democrat,F,DE,rep,0.2076138617878104,0.6321037246846736,Blunt Rochester,Democrat,rank-and-file Democrat,38,642,257,876
412690,818948638890217473,Matt Gaetz,Republican,M,FL,rep,0.7715724278104826,0.2690108596707477,Gaetz,Republican,conservative Republican,14,298,37,67
412691,815952318487298048,Neal P. Dunn,Republican,M,FL,rep,0.6880398644787948,0.2283560387863109,Dunn,Republican,rank-and-file Republican,12,210,44,59
412692,828977216595849216,John H. Rutherford,Republican,M,FL,rep,0.7632265218401626,0.4643306084784438,Rutherford,Republican,conservative Republican,9,456,179,269
412693,818472418620608512,"Al Lawson, Jr.",Democrat,M,FL,rep,0.2426086359324886,0.5561867512176023,Lawson,Democrat,rank-and-file Democrat,20,462,191,428
412694,796183515998068736,Stephanie N. Murphy,Democrat,F,FL,rep,0.3865844342112314,0.6077344747920077,Murphy [FL7],Democrat,centrist Democrat,20,316,194,223
412695,818713465653051392,Darren Soto,Democrat,M,FL,rep,0.2336209294358866,0.477723384763864,Soto,Democrat,rank-and-file Democrat,33,774,144,257
412696,798973032362606600,Val Butler Demings,Democrat,F,FL,rep,0.2361875853622902,0.5212284287360187,Demings,Democrat,rank-and-file Democrat,15,447,147,264
412698,814103950404239360,Brian J. Mast,Republican,M,FL,rep,0.7134547574489226,0.4712409672753814,Mast,Republican,conservative Republican,31,355,134,243
412700,806583915012046854,A. Drew Ferguson IV,Republican,M,GA,rep,0.649648433956842,0.3774451129359135,Ferguson,Republican,rank-and-file Republican,8,220,183,204
412701,814179031956488192,Raja Krishnamoorthi,Democrat,M,IL,rep,0.2699954850914394,0.7023607939286868,Krishnamoorthi,Democrat,rank-and-file Democrat,32,466,263,669
412702,816131319033950208,Jim Banks,Republican,M,IN,rep,0.8042670017384047,0.6387072640348981,Banks,Republican,conservative Republican leader,50,288,200,1026
412703,811986281177772032,Trey Hollingsworth,Republican,M,IN,rep,0.4807244948893627,0.3729147135074746,Hollingsworth,Republican,centrist Republican,8,65,137,139
412704,1336344005588738052,Roger Marshall,Republican,M,KS,sen,0.8088135329656623,0.3103552573669934,Marshall,Republican,rank-and-file Republican,66,364,77,366
412705,843636970538618880,Clay Higgins,Republican,M,LA,rep,0.6799754434410054,0.4641848808917068,Higgins [LA3],Republican,rank-and-file Republican,24,190,175,361
412706,827279765287559171,Mike Johnson,Republican,M,LA,rep,0.7365153530336765,0.4730004760527909,Johnson [LA4],Republican,conservative Republican,26,227,152,358
412707,823552974253342721,Anthony G. Brown,Democrat,M,MD,rep,0.2044134870895932,0.6300869030691408,Brown [MD4],Democrat,rank-and-file Democrat,43,458,151,250
412708,806906355214852096,Jamie Raskin,Democrat,M,MD,rep,0.090727551037523,0.6046889452016004,Raskin,Democrat,progressive Democrat,27,779,203,442
412709,815241612154417152,Jack Bergman,Republican,M,MI,rep,0.6251774988764837,0.5500714249800159,Bergman,Republican,rank-and-file Republican,21,188,153,239
412712,817138492614524928,Ted Budd,Republican,M,NC,rep,0.9229657715876484,0.4809274439175046,Budd,Republican,conservative Republican,47,566,151,383
412713,818975124460335106,Don Bacon,Republican,M,NE,rep,0.6903146028417936,0.431840686180456,Bacon,Republican,rank-and-file Republican,45,701,122,178
412714,815310506596691968,Josh Gottheimer,Democrat,M,NJ,rep,0.5270702661152391,0.5037516027491777,Gottheimer,Democrat,centrist Democrat,23,540,189,336
412715,818554054309715969,Jacky Rosen,Democrat,F,NV,sen,0.3605968195685579,0.4493023450674862,Rosen,Democrat,rank-and-file Democrat,71,513,94,338
412717,816705409486618624,Thomas R. Suozzi,Democrat,M,NY,rep,0.2516613757105465,0.7196600478317539,Suozzi,Democrat,rank-and-file Democrat,21,794,379,846
412718,817076257770835968,Adriano Espaillat,Democrat,M,NY,rep,0.0738864593561492,0.656639851698411,Espaillat,Democrat,progressive Democrat,50,705,190,660
412721,816303263586914304,Brian K. Fitzpatrick,Republican,M,PA,rep,0.5684430399454143,0.7240965795927214,Fitzpatrick,Republican,moderate Republican leader,28,1296,263,416
412722,41417564,Lloyd Smucker,Republican,M,PA,rep,0.6218803231369792,0.2890145608004756,Smucker,Republican,rank-and-file Republican,16,196,73,95
412723,819744763020775425,Jenniffer González-Colón,Republican,F,PR,rep,0.4955226377679779,0.3198984858317087,GonzÃ¡lez-ColÃ³n,Republican,centrist Republican,40,323,65,122
412724,816012124505931780,David Kustoff,Republican,M,TN,rep,0.658344526436293,0.450404049125253,Kustoff,Republican,rank-and-file Republican,22,229,165,300
412725,818536152588238849,Vicente Gonzalez,Democrat,M,TX,rep,0.3931783145333652,0.2845112068731333,Gonzalez [TX15],Democrat,centrist Democratic follower,11,275,50,56
412726,816284664658874368,Jodey C. Arrington,Republican,M,TX,rep,0.6671208367104646,0.5001007157993803,Arrington,Republican,rank-and-file Republican,36,192,172,445
412728,816181091673448448,A. Donald McEachin,Democrat,M,VA,rep,0.1954370619624915,0.646609991140496,McEachin,Democrat,rank-and-file Democrat,21,312,149,287
412730,815733290955112448,Pramila Jayapal,Democrat,F,WA,rep,0.0570586425532942,0.8145720172373765,Jayapal,Democrat,progressive Democratic leader,37,669,212,1410
412731,815966620300480514,Mike Gallagher,Republican,M,WI,rep,0.6558719075728625,0.6140306367220855,Gallagher,Republican,moderate Republican leader,50,211,199,440
412732,816719802328715264,Liz Cheney,Republican,F,WY,rep,0.6397509521858209,0.36049305259454,Cheney,Republican,rank-and-file Republican,18,219,71,105
412735,854715071116849157,Ron Estes,Republican,M,KS,rep,0.6238987201910263,0.3935875909117661,Estes,Republican,rank-and-file Republican,14,167,91,118
412738,880480631108644864,Ralph Norman,Republican,M,SC,rep,1.0,0.4926172949291134,Norman,Republican,conservative Republican,30,634,172,481
412739,2371339658,Jimmy Gomez,Democrat,M,CA,rep,0.1471896189654322,0.5855722783393696,Gomez,Democrat,progressive Democrat,23,406,186,614
412740,931614483050414080,John R. Curtis,Republican,M,UT,rep,0.5785916007577826,0.4976632455213549,Curtis,Republican,rank-and-file Republican,34,194,140,252
412742,941000686275387392,Tina Smith,Democrat,F,MN,sen,0.179055447646554,0.48332600241451,Smith,Democrat,rank-and-file Democrat,65,637,83,361
412743,983348251972816896,Cindy Hyde-Smith,Republican,F,MS,sen,0.902918700348333,0.2474867535225772,Hyde-Smith,Republican,moderate Republican follower,13,367,43,131
412744,984456621417000960,Conor Lamb,Democrat,M,PA,rep,0.3394935332196663,0.4694801339441379,Lamb,Democrat,centrist Democrat,26,330,201,260
412745,996094929733652481,Debbie Lesko,Republican,F,AZ,rep,0.8613829236836678,0.5111207472400207,Lesko,Republican,conservative Republican,36,459,171,345
412746,1039879658400112640,Michael Cloud,Republican,M,TX,rep,0.680584488284332,0.4235362200115066,Cloud,Republican,rank-and-file Republican,21,249,155,418
412747,1037341536592310272,Troy Balderson,Republican,M,OH,rep,0.6732034766022568,0.2306337070430353,Balderson,Republican,rank-and-file Republican,11,270,48,79
412748,1067818539179024386,Kevin Hern,Republican,M,OK,rep,0.6616890273534614,0.1978295107763563,Hern,Republican,moderate Republican follower,15,193,27,41
412749,1064595993222615040,Joseph D. Morelle,Democrat,M,NY,rep,0.2248087725614175,0.4998992628641109,Morelle,Democrat,rank-and-file Democrat,39,519,176,293
412750,1067541214671577093,Mary Gay Scanlon,Democrat,F,PA,rep,0.1290345472281279,0.383637934436163,Scanlon,Democrat,lonely progressive Democratic ,31,695,130,203
412751,1069636653353000962,Susan Wild,Democrat,F,PA,rep,0.2599548149162642,0.5559579024151272,Wild,Democrat,rank-and-file Democrat,27,633,213,389
400069,1081350574589833221,Ed Case,Democrat,M,HI,rep,0.2841226449108147,0.2887453729759406,Case,Democrat,centrist Democratic follower,19,644,88,164
412559,389840566,Steven Horsford,Democrat,M,NV,rep,0.1869358640507991,0.4880127410726194,Horsford,Democrat,rank-and-file Democrat,22,380,226,385
412286,1081240074946252801,Ann Kirkpatrick,Democrat,F,AZ,rep,0.2473541958096928,0.3909294677495748,Kirkpatrick,Democrat,moderate Democratic follower,6,279,129,166
412753,1080885078425784320,Greg Stanton,Democrat,M,AZ,rep,0.3080738197068647,0.3981689469166994,Stanton,Democrat,centrist Democratic follower,17,255,169,289
412754,1080851152151953410,Josh Harder,Democrat,M,CA,rep,0.334839724439023,0.3887123506867137,Harder,Democrat,centrist Democratic follower,29,361,125,166
412758,1081222837459996672,Katie Porter,Democrat,F,CA,rep,0.1744024220438422,0.6438223538004697,Porter,Democrat,rank-and-file Democrat,49,592,233,696
412760,1072134139560620033,Mike Levin,Democrat,M,CA,rep,0.2181619095111033,0.5032232851568295,Levin [CA49],Democrat,rank-and-file Democrat,33,523,189,342
412761,1078749802765139968,Joe Neguse,Democrat,M,CO,rep,0.2532402014536539,0.6530541705933197,Neguse,Democrat,rank-and-file Democrat,96,722,229,580
412762,1080191866509901826,Jason Crow,Democrat,M,CO,rep,0.3116262732658484,0.7849133874109543,Crow,Democrat,centrist Democratic leader,51,446,389,1270
412763,1082086081238102018,Jahana Hayes,Democrat,F,CT,rep,0.0798428331311208,0.5610570698111528,Hayes,Democrat,progressive Democrat,31,899,203,465
412764,1082416697380913152,Michael Waltz,Republican,M,FL,rep,0.6525732389661182,0.589968404399473,Waltz,Republican,moderate Republican leader,28,317,257,560
412766,1083125649609506816,W. Gregory Steube,Republican,M,FL,rep,0.8755776210926336,0.489882161850062,Steube,Republican,conservative Republican,50,545,214,429
412769,1082380458976051202,Lucy McBath,Democrat,F,GA,rep,0.2727235445497216,0.5435388472243495,McBath,Democrat,rank-and-file Democrat,21,418,210,431
412770,346509049,Michael F. Q. San Nicolas,Democrat,M,GU,rep,0.1836937230194551,0.3058220336443105,San Nicolas,Democrat,moderate Democratic follower,15,441,91,117
412772,1080865917377097728,Cynthia Axne,Democrat,F,IA,rep,0.3805592954842191,0.5712785740306212,Axne,Democrat,centrist Democrat,39,554,243,601
412773,1078741899572240384,Russ Fulcher,Republican,M,ID,rep,0.6045771537983928,0.0963221007865681,Fulcher,Republican,moderate Republican follower,7,159,18,20
412774,1082427779583541248,"Jesús G. ""Chuy"" García",Democrat,M,IL,rep,0.0510593032113896,0.5418501188496103,GarcÃ­a,Democrat,progressive Democrat,23,681,149,370
412775,1083472286089396224,Sean Casten,Democrat,M,IL,rep,0.1833819370289796,0.375207764630199,Casten,Democrat,moderate Democratic follower,27,517,106,180
412776,1080539438508400642,Lauren Underwood,Democrat,F,IL,rep,0.2284568053696963,0.58420729942081,Underwood,Democrat,rank-and-file Democrat,27,289,208,520
412777,1086316494450032640,James R. Baird,Republican,M,IN,rep,0.6746303314288736,0.2995585721021899,Baird,Republican,rank-and-file Republican,8,297,117,143
412778,1082369392229400576,Greg Pence,Republican,M,IN,rep,0.5465273677062333,0.235258609392479,Pence,Republican,rank-and-file Republican,13,138,60,68
412780,1080516116395499522,Sharice Davids,Democrat,F,KS,rep,0.2700776914088835,0.4457440205797892,Davids,Democrat,rank-and-file Democrat,16,328,193,375
412781,1079802482640019456,Lori Trahan,Democrat,F,MA,rep,0.2068566659605198,0.4301619031738737,Trahan,Democrat,rank-and-file Democrat,19,450,92,139
412782,1080584229510172678,Ayanna Pressley,Democrat,F,MA,rep,0.0610679038614836,0.6665102916195059,Pressley,Democrat,progressive Democrat,35,546,193,740
412783,1080573351914061825,David J. Trone,Democrat,M,MD,rep,0.2739764661568489,0.5734635859677812,Trone,Democrat,rank-and-file Democrat,42,756,219,598
412784,1078401427347857408,Elissa Slotkin,Democrat,F,MI,rep,0.3633614294438627,0.5033315309014216,Slotkin,Democrat,centrist Democrat,58,364,133,190
